"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeofFlightLine","Classification","ScanAngleRank","UserData","PointSourceID","gpstime","Range"
5673359.3960,3704779.8140,1509.7810,183,1,1,1,0,5,9,0,526,53965584.01173680,949.2364
5673359.7070,3704780.1580,1509.8140,183,1,1,1,0,5,9,0,526,53965584.01174080,949.2026
5673359.9490,3704780.5650,1506.4350,169,1,1,1,0,5,9,0,526,53965584.01174490,952.5823
5673360.2260,3704780.9400,1505.4830,153,1,1,1,0,5,9,0,526,53965584.01174880,953.5348
5673360.5370,3704781.2840,1505.9760,103,1,2,1,0,5,9,0,526,53965584.01175280,953.0418
5673359.0240,3704782.6200,1426.0220,20,2,2,1,0,8,9,0,526,53965584.01175280,1033.0212
5673360.6070,3704781.8460,1493.5080,124,1,1,1,0,5,9,0,526,53965584.01175690,965.5142
5673361.1590,3704781.9730,1506.5660,89,1,1,1,0,5,9,0,526,53965584.01176080,952.4525
5673361.4370,3704782.3150,1506.7630,168,1,1,1,0,5,9,0,526,53965584.01176490,952.2567
5673361.6780,3704782.7550,1501.9070,98,1,2,1,0,5,9,0,526,53965584.01176890,957.1149
5673360.3590,3704784.1330,1426.9400,12,2,2,1,0,8,9,0,526,53965584.01176890,1032.1061
5673361.8510,3704783.2230,1496.0020,181,1,1,1,0,5,9,0,526,53965584.01177300,963.0236
5673362.1640,3704783.5350,1496.5600,125,1,2,1,0,5,9,0,526,53965584.01177700,962.4664
5673362.5070,3704783.8810,1497.6750,196,1,1,1,0,5,9,0,526,53965584.01178100,961.3527
5673362.7840,3704784.2560,1496.9210,157,1,1,1,0,5,9,0,526,53965584.01178500,962.1093
5673363.0600,3704784.6310,1495.4110,168,1,1,1,0,5,10,0,526,53965584.01178910,963.6219
5673363.3710,3704784.9760,1495.6740,167,1,1,1,0,5,10,0,526,53965584.01179300,963.3611
5673363.6810,3704785.3530,1495.6410,160,1,1,1,0,5,10,0,526,53965584.01179710,963.3971
5673362.9650,3704787.1560,1428.1870,153,1,1,1,0,8,10,0,526,53965584.01180110,1030.8772
5673363.3070,3704787.5340,1428.3840,162,1,1,1,0,8,10,0,526,53965584.01180520,1030.6834
5673364.6500,3704786.3220,1499.2170,15,1,2,1,0,5,10,0,526,53965584.01180910,959.8289
5673363.6170,3704787.9110,1428.6460,125,2,2,1,0,8,10,0,526,53965584.01180910,1030.4252
5673364.9610,3704786.6660,1500.4970,183,1,1,1,0,5,10,0,526,53965584.01181320,958.5525
5673365.3080,3704786.9460,1503.1210,203,1,1,1,0,5,10,0,526,53965584.01181720,955.9310
5673365.5860,3704787.2890,1502.9240,200,1,1,1,0,5,10,0,526,53965584.01182120,956.1320
5673365.8960,3704787.6660,1503.0560,181,1,1,1,0,5,10,0,526,53965584.01182520,956.0048
5673366.2070,3704788.0100,1503.1210,166,1,1,1,0,5,10,0,526,53965584.01182930,955.9439
5673366.5180,3704788.3540,1502.9900,161,1,1,1,0,5,10,0,526,53965584.01183320,956.0793
5673366.7940,3704788.7300,1502.7600,49,1,2,1,0,5,10,0,526,53965584.01183720,956.3150
5673365.9490,3704790.4930,1431.0090,39,2,2,1,0,3,10,0,526,53965584.01183720,1028.0926
5673367.0310,3704789.2340,1496.5920,176,1,1,1,0,5,10,0,526,53965584.01184130,962.4903
5673367.3420,3704789.5790,1496.9210,142,1,2,1,0,5,10,0,526,53965584.01184540,962.1665
5673366.6400,3704791.1200,1435.9630,5,2,2,1,0,4,10,0,526,53965584.01184540,1023.1480
5673367.6530,3704789.9230,1496.8880,179,1,1,1,0,5,10,0,526,53965584.01184940,962.2048
5673367.9300,3704790.2980,1496.3630,44,1,2,1,0,5,10,0,526,53965584.01185330,962.7362
5673367.7050,3704790.8450,1475.7260,79,2,2,1,0,5,10,0,526,53965584.01185330,983.3817
5673368.0140,3704791.2220,1475.6940,129,1,1,1,0,5,10,0,526,53965584.01185740,983.4202
5673368.5140,3704791.0830,1494.0660,163,1,1,1,0,5,10,0,526,53965584.01186140,965.0469
5673368.7890,3704791.4910,1491.3100,90,1,1,1,0,5,10,0,526,53965584.01186540,967.8100
5673369.0980,3704791.8680,1491.2120,154,1,1,1,0,5,10,0,526,53965584.01186940,967.9153
5673369.4090,3704792.2130,1491.2120,113,1,1,1,0,5,10,0,526,53965584.01187350,967.9219
5673369.5180,3704793.3020,1466.1460,7,1,2,1,0,5,10,0,526,53965584.01187750,993.0066
5673369.1750,3704794.2370,1432.3870,118,2,2,1,0,8,10,0,526,53965584.01187750,1026.7802
5673370.0350,3704792.8360,1494.3620,47,1,2,1,0,5,10,0,526,53965584.01188150,964.7853
5673369.5170,3704794.6160,1432.0580,10,2,2,1,0,8,10,0,526,53965584.01188150,1027.1169
5673370.3460,3704793.1800,1494.5580,107,1,1,1,0,5,10,0,526,53965584.01188550,964.5967
5673370.6550,3704793.5570,1494.2300,182,1,1,1,0,5,10,0,526,53965584.01188960,964.9331
5673370.9660,3704793.9010,1494.5260,97,1,2,1,0,5,10,0,526,53965584.01189360,964.6449
5673370.4780,3704795.7490,1432.8790,22,2,2,1,0,8,10,0,526,53965584.01189360,1026.3215
5673371.2770,3704794.2450,1495.0500,62,1,2,1,0,5,10,0,526,53965584.01189760,964.1292
5673370.8200,3704796.1270,1433.0760,73,2,2,1,0,8,10,0,526,53965584.01189760,1026.1333
5673371.5880,3704794.5900,1495.2470,15,1,3,1,0,5,10,0,526,53965584.01190160,963.9405
5673371.2970,3704795.7900,1456.7960,85,2,3,1,0,5,10,0,526,53965584.01190160,1002.4112
5673371.1310,3704796.4720,1433.2400,25,3,3,1,0,8,10,0,526,53965584.01190160,1025.9777
5673371.9500,3704794.5750,1507.1240,178,1,1,1,0,5,10,0,526,53965584.01190570,952.0664
5673372.2610,3704794.9190,1507.1240,168,1,1,1,0,5,10,0,526,53965584.01190960,952.0750
5673372.5700,3704795.2960,1506.7630,154,1,1,1,0,5,10,0,526,53965584.01191370,952.4458
5673372.8490,3704795.6390,1506.4680,165,1,1,1,0,5,10,0,526,53965584.01191770,952.7499
5673373.1600,3704795.9830,1506.7960,179,1,1,1,0,5,10,0,526,53965584.01192180,952.4313
5673373.4720,3704796.2950,1508.3050,171,1,1,1,0,5,10,0,526,53965584.01192570,950.9316
5673373.7850,3704796.6060,1509.1580,156,1,1,1,0,5,10,0,526,53965584.01192980,950.0878
5673374.0650,3704796.9160,1510.0440,176,1,1,1,0,5,11,0,526,53965584.01193380,949.2113
5673374.3740,3704797.2930,1509.4210,152,1,1,1,0,5,11,0,526,53965584.01193770,949.8453
5673374.6850,3704797.6370,1509.8800,179,1,1,1,0,5,11,0,526,53965584.01194180,949.3970
5673374.9630,3704797.9800,1509.8140,180,1,1,1,0,5,11,0,526,53965584.01194580,949.4737
5673375.2740,3704798.3240,1509.8800,165,1,1,1,0,5,11,0,526,53965584.01194990,949.4186
5673375.5510,3704798.6990,1508.8630,133,1,1,1,0,5,11,0,526,53965584.01195380,950.4472
5673375.8500,3704799.2730,1502.7930,153,1,1,1,0,5,11,0,526,53965584.01195790,956.5329
5673404.0560,3704774.8540,1523.1020,44,1,2,1,0,5,11,0,526,53965584.01195790,936.0630
5673376.1600,3704799.6500,1502.3340,168,1,1,1,0,5,11,0,526,53965584.01196190,957.0044
5673404.3330,3704775.2290,1523.0360,170,1,1,1,0,5,11,0,526,53965584.01196190,936.1405
5673376.4330,3704800.0910,1499.6110,64,1,2,1,0,5,11,0,526,53965584.01196600,959.7409
5673376.4160,3704801.0750,1473.2000,49,2,2,1,0,5,11,0,526,53965584.01196600,986.1702
5673404.6770,3704775.5750,1521.1330,70,1,2,1,0,5,11,0,526,53965584.01196600,938.0560
5673376.7520,3704800.2710,1504.4990,166,1,1,1,0,5,11,0,526,53965584.01196990,954.8622
5673404.8580,3704775.8800,1525.1690,95,1,2,1,0,5,11,0,526,53965584.01196990,934.0304
5673377.0630,3704800.6160,1504.7290,176,1,1,1,0,5,11,0,526,53965584.01197400,954.6446
5673405.2330,3704776.2600,1522.7410,99,1,1,1,0,5,11,0,526,53965584.01197400,936.4723
5673377.3550,3704800.6960,1511.8480,147,1,1,1,0,5,11,0,526,53965584.01197800,947.5332
5673405.5130,3704776.5700,1523.8230,141,1,1,1,0,5,11,0,526,53965584.01197800,935.4026
5673377.6660,3704801.0400,1511.9140,60,1,1,1,0,5,11,0,526,53965584.01198200,947.4799
5673406.7220,3704777.3540,1491.6060,170,1,1,1,0,5,11,0,526,53965584.01198200,967.6483
5673377.9460,3704801.3500,1512.5050,152,1,1,1,0,5,11,0,526,53965584.01198600,946.9010
5673406.1330,3704777.2910,1522.2490,47,1,2,1,0,5,11,0,526,53965584.01198600,937.0030
5673407.0000,3704777.6970,1491.9340,88,2,2,1,0,5,11,0,526,53965584.01198600,967.3330
5673378.2550,3704801.7270,1512.5050,185,1,1,1,0,5,11,0,526,53965584.01199010,946.9153
5673406.4440,3704777.6360,1521.8550,116,1,2,1,0,5,11,0,526,53965584.01199010,937.4105
5673407.3110,3704778.0410,1491.9340,6,2,2,1,0,5,11,0,526,53965584.01199010,967.3467
5673378.5680,3704802.0390,1512.8330,185,1,1,1,0,5,11,0,526,53965584.01199410,946.5997
5673406.7230,3704777.9780,1521.8220,174,1,1,1,0,5,11,0,526,53965584.01199410,937.4565
5673378.8440,3704802.4140,1512.2090,101,1,1,1,0,5,11,0,526,53965584.01199810,947.2380
5673407.8980,3704778.7600,1492.4260,114,1,2,1,0,5,11,0,526,53965584.01199810,966.8825
5673408.9910,3704779.2430,1456.9270,14,2,2,1,0,8,11,0,526,53965584.01199810,1002.4016
5673379.1470,3704802.9220,1508.1410,131,1,1,1,0,5,11,0,526,53965584.01200210,951.3231
5673408.2090,3704779.1050,1492.1960,58,1,2,1,0,5,11,0,526,53965584.01200210,967.1268
5673409.2670,3704779.6180,1457.1240,101,2,2,1,0,8,11,0,526,53965584.01200210,1002.2184
5673379.4600,3704803.2330,1508.8300,168,1,1,1,0,5,11,0,526,53965584.01200620,950.6473
5673407.6230,3704779.0090,1521.3300,159,1,1,1,0,5,11,0,526,53965584.01200620,937.9903
5673379.7540,3704803.2480,1517.8190,157,1,1,1,0,5,11,0,526,53965584.01201010,941.6666
5673407.8370,3704779.3160,1524.6110,130,1,1,1,0,5,11,0,526,53965584.01201010,934.7226
5673380.0330,3704803.5910,1518.3770,169,1,1,1,0,5,11,0,526,53965584.01201420,941.1234
5673408.1160,3704779.6580,1525.0370,208,1,1,1,0,5,11,0,526,53965584.01201420,934.3109
5673380.3130,3704803.9010,1518.6730,144,1,1,1,0,5,11,0,526,53965584.01201820,940.8409
5673408.3940,3704780.0010,1524.9720,186,1,1,1,0,5,11,0,526,53965584.01201820,934.3901
5673380.6240,3704804.2450,1518.8370,181,1,1,1,0,5,11,0,526,53965584.01202230,940.6920
5673408.7050,3704780.3450,1524.4470,76,1,2,1,0,5,11,0,526,53965584.01202230,934.9303
5673410.8500,3704781.4390,1458.0100,65,2,2,1,0,8,11,0,526,53965584.01202230,1001.4108
5673380.9330,3704804.6220,1518.4760,111,1,1,1,0,5,11,0,526,53965584.01202630,941.0692
5673381.2130,3704804.9320,1518.7710,51,1,2,1,0,5,11,0,526,53965584.01203020,940.7883
5673381.2520,3704805.4590,1506.1730,71,2,2,1,0,5,11,0,526,53965584.01203020,953.3974
5673409.1990,3704780.9610,1527.9250,73,1,2,1,0,5,11,0,526,53965584.01203020,931.4810
5673410.3500,3704781.5780,1492.2290,35,2,2,1,0,5,11,0,526,53965584.01203020,967.2008
5673381.5140,3704805.4730,1514.2430,179,1,1,1,0,5,11,0,526,53965584.01203430,945.3361
5673409.4770,3704781.3040,1527.9900,200,1,1,1,0,5,11,0,526,53965584.01203430,931.4311
5673381.8270,3704805.7840,1514.6700,103,1,1,1,0,5,11,0,526,53965584.01203840,944.9239
5673409.7880,3704781.6480,1527.4650,192,1,1,1,0,5,11,0,526,53965584.01203840,931.9721
5673382.1060,3704806.0940,1515.4570,168,1,1,1,0,5,11,0,526,53965584.01204230,944.1521
5673410.0670,3704781.9910,1527.6290,188,1,1,1,0,5,11,0,526,53965584.01204230,931.8238
5673382.4170,3704806.4380,1515.5560,156,1,1,1,0,5,11,0,526,53965584.01204630,944.0694
5673410.3450,3704782.3330,1528.3840,192,1,1,1,0,5,11,0,526,53965584.01204630,931.0850
5673382.6970,3704806.7480,1516.1790,205,1,1,1,0,5,11,0,526,53965584.01205040,943.4619
5673410.6250,3704782.6430,1529.0070,198,1,1,1,0,5,11,0,526,53965584.01205040,930.4779
5673383.0070,3704807.1250,1515.8510,172,1,1,1,0,5,11,0,526,53965584.01205440,943.8077
5673410.9030,3704782.9860,1529.3680,179,1,1,1,0,5,11,0,526,53965584.01205440,930.1333
5673383.2850,3704807.4680,1515.6210,197,1,1,1,0,5,11,0,526,53965584.01205840,944.0542
5673411.1810,3704783.3280,1529.1710,200,1,1,1,0,5,11,0,526,53965584.01205840,930.3465
5673383.5960,3704807.8120,1515.4900,184,1,1,1,0,5,11,0,526,53965584.01206240,944.2022
5673411.5560,3704783.7090,1526.7430,161,1,1,1,0,5,11,0,526,53965584.01206240,932.7932
5673383.8740,3704808.1550,1515.9170,173,1,1,1,0,5,11,0,526,53965584.01206650,943.7927
5673411.8030,3704784.0170,1528.6790,213,1,1,1,0,5,11,0,526,53965584.01206650,930.8739
5673384.1850,3704808.4990,1516.0150,188,1,1,1,0,5,11,0,526,53965584.01207040,943.7124
5673412.0810,3704784.3590,1528.7120,201,1,1,1,0,5,11,0,526,53965584.01207040,930.8578
5673384.4910,3704808.9410,1513.8830,169,1,1,1,0,5,11,0,526,53965584.01207450,945.8644
5673412.4240,3704784.7380,1527.8260,24,1,1,1,0,5,11,0,526,53965584.01207450,931.7634
5673384.7710,3704809.2510,1514.3090,183,1,1,1,0,5,12,0,526,53965584.01207850,945.4551
5673413.3080,3704785.4400,1511.2250,23,1,3,1,0,5,12,0,526,53965584.01207850,948.3967
5673413.7550,3704785.6930,1498.5280,44,2,3,1,0,5,12,0,526,53965584.01207850,961.1041
5673414.2000,3704785.9780,1486.1920,15,3,3,1,0,5,12,0,526,53965584.01207850,973.4513
5673385.1020,3704809.8590,1509.4210,172,1,1,1,0,5,12,0,526,53965584.01208260,950.3684
5673412.9820,3704785.3910,1527.7930,191,1,1,1,0,5,12,0,526,53965584.01208260,931.8308
5673385.4140,3704810.1710,1509.7160,156,1,1,1,0,5,12,0,526,53965584.01208650,950.0907
5673413.2930,3704785.7350,1527.7930,144,1,2,1,0,5,12,0,526,53965584.01208650,931.8499
5673413.7050,3704786.0190,1516.0810,21,2,2,1,0,5,12,0,526,53965584.01208650,943.5725
5673385.7190,3704810.6460,1507.2550,181,1,1,1,0,5,12,0,526,53965584.01209060,952.5737
5673413.5380,3704786.0760,1528.5480,177,1,1,1,0,5,12,0,526,53965584.01209060,931.1123
5673385.9740,3704810.7900,1511.6840,97,1,2,1,0,5,12,0,526,53965584.01209460,948.1588
5673386.1010,3704811.5190,1496.1990,27,2,2,1,0,5,12,0,526,53965584.01209460,963.6615
5673413.8180,3704786.3860,1529.1380,200,1,1,1,0,5,12,0,526,53965584.01209460,930.5405
5673386.2560,3704811.0670,1512.7670,167,1,1,1,0,5,12,0,526,53965584.01209870,947.0928
5673414.1290,3704786.7300,1529.0730,187,1,1,1,0,5,12,0,526,53965584.01209870,930.6253
5673386.5650,3704811.4440,1512.3410,180,1,1,1,0,5,12,0,526,53965584.01210260,947.5393
5673414.3750,3704787.0710,1529.9590,193,1,1,1,0,5,12,0,526,53965584.01210260,929.7575
5673386.8740,3704811.8210,1511.6190,199,1,1,1,0,5,12,0,526,53965584.01210670,948.2816
5673414.6540,3704787.3810,1530.2210,200,1,1,1,0,5,12,0,526,53965584.01210670,929.5140
5673387.1520,3704812.1640,1511.8480,187,1,1,1,0,5,12,0,526,53965584.01211070,948.0723
5673414.9640,3704787.7580,1529.4990,94,1,1,1,0,5,12,0,526,53965584.01211070,930.2564
5673387.4860,3704812.7060,1508.0430,136,1,1,1,0,5,12,0,526,53965584.01211460,951.9025
5673415.3710,3704788.1400,1526.7430,189,1,1,1,0,5,12,0,526,53965584.01211460,933.0348
5673387.6930,3704812.5200,1518.2130,56,1,1,1,0,5,12,0,526,53965584.01211870,941.7385
5673415.6500,3704788.4820,1527.1370,177,1,1,1,0,5,12,0,526,53965584.01211870,932.6608
5673388.0540,3704813.1620,1512.4060,146,1,1,1,0,5,12,0,526,53965584.01212280,947.5738
5673415.9610,3704788.8260,1526.8750,120,1,1,1,0,5,12,0,526,53965584.01212280,932.9436
5673388.3080,3704813.3390,1516.0150,55,1,2,1,0,5,12,0,526,53965584.01212680,943.9813
5673388.4630,3704814.1680,1499.9720,6,2,2,1,0,5,12,0,526,53965584.01212680,960.0464
5673416.3340,3704789.2390,1524.8730,186,1,1,1,0,5,12,0,526,53965584.01212680,934.9689
5673388.5950,3704813.5180,1518.8370,151,1,1,1,0,5,12,0,526,53965584.01213070,941.1754
5673416.6120,3704789.5820,1524.9390,121,1,1,1,0,5,12,0,526,53965584.01213070,934.9231
5673388.8730,3704813.8610,1518.7380,192,1,1,1,0,5,12,0,526,53965584.01213480,941.2950
5673417.3050,3704790.1760,1514.8010,103,1,2,1,0,5,12,0,526,53965584.01213480,945.0931
5673417.9400,3704790.6020,1499.3480,19,2,2,1,0,5,12,0,526,53965584.01213480,960.5650
5673389.1510,3704814.2030,1518.8370,141,1,1,1,0,5,12,0,526,53965584.01213880,941.2170
5673417.6160,3704790.5200,1514.8010,112,1,1,1,0,5,12,0,526,53965584.01213880,945.1151
5673389.4620,3704814.5480,1519.1650,190,1,1,1,0,5,12,0,526,53965584.01214280,940.9111
5673417.8940,3704790.8620,1515.4250,143,1,1,1,0,5,12,0,526,53965584.01214280,944.5126
5673389.7420,3704814.8570,1519.8210,169,1,1,1,0,5,12,0,526,53965584.01214680,940.2757
5673418.2050,3704791.2070,1514.7680,158,1,1,1,0,5,12,0,526,53965584.01214680,945.1913
5673390.0200,3704815.2000,1519.8540,39,1,3,1,0,5,12,0,526,53965584.01215090,940.2643
5673390.1800,3704815.9310,1506.4350,27,2,3,1,0,5,12,0,526,53965584.01215090,953.7041
5673390.9070,3704819.0880,1447.1830,8,3,3,1,0,8,12,0,526,53965584.01215090,1013.0446
5673419.1820,3704792.0120,1498.6920,137,1,1,1,0,5,12,0,526,53965584.01215090,961.3103
5673390.4930,3704816.2420,1506.5990,119,1,1,1,0,5,12,0,526,53965584.01215490,953.5609
5673419.4920,3704792.3890,1498.5280,124,1,1,1,0,5,12,0,526,53965584.01215490,961.4978
5673390.7710,3704816.5850,1506.8940,127,1,1,1,0,5,12,0,526,53965584.01215890,953.2884
5673391.1360,3704817.1620,1502.9570,126,1,2,1,0,5,12,0,526,53965584.01216290,957.2553
5673391.3530,3704818.0600,1486.7170,4,2,2,1,0,5,12,0,526,53965584.01216290,973.5215
5673419.5420,3704792.6870,1511.2580,164,1,1,1,0,5,12,0,526,53965584.01216290,948.7955
5673391.3330,3704817.1720,1509.0270,88,1,2,1,0,5,12,0,526,53965584.01216700,951.1980
5673391.6640,3704818.4040,1486.8160,6,2,2,1,0,5,12,0,526,53965584.01216700,973.4456
5673419.6620,3704792.9230,1515.6210,95,1,1,1,0,5,12,0,526,53965584.01216700,944.4506
5673391.6440,3704817.5160,1508.9280,107,1,1,1,0,5,12,0,526,53965584.01217100,951.3200
5673420.0990,3704793.3720,1512.1440,94,1,1,1,0,5,12,0,526,53965584.01217100,947.9551
5673391.8440,3704817.4600,1516.0480,71,1,1,1,0,5,12,0,526,53965584.01217500,944.2113
5673420.2200,3704793.5750,1516.3100,214,1,1,1,0,5,12,0,526,53965584.01217500,943.8065
5673392.1220,3704817.8030,1516.3760,178,1,1,1,0,5,12,0,526,53965584.01217900,943.9069
5673420.4980,3704793.9180,1516.1460,187,1,1,1,0,5,12,0,526,53965584.01217900,943.9929
5673392.4050,3704818.0470,1517.7210,200,1,1,1,0,5,12,0,526,53965584.01218310,942.5820
5673420.5860,3704794.1190,1520.8050,89,1,2,1,0,5,12,0,526,53965584.01218310,939.3508
5673392.7160,3704818.3910,1517.6550,198,1,1,1,0,5,12,0,526,53965584.01218700,942.6719
5673392.9940,3704818.7340,1517.7210,84,1,1,1,0,5,12,0,526,53965584.01219110,942.6297
5673393.3850,3704819.4440,1511.8480,120,1,1,1,0,5,12,0,526,53965584.01219510,948.5390
5673393.6110,3704819.5210,1516.2120,42,1,1,1,0,5,12,0,526,53965584.01219920,944.1908
5673393.8900,3704819.8630,1516.2450,190,1,1,1,0,5,12,0,526,53965584.01220320,944.1822
5673394.2010,3704820.2080,1516.2780,180,1,1,1,0,5,12,0,526,53965584.01220720,944.1744
5673394.4820,3704820.4850,1517.2290,166,1,1,1,0,5,12,0,526,53965584.01221120,943.2461
5673394.7600,3704820.8270,1517.4590,132,1,1,1,0,5,12,0,526,53965584.01221510,943.0415
5673395.5220,3704822.6400,1492.8520,13,2,2,1,0,5,12,0,526,53965584.01221920,967.7222
5673395.0420,3704821.1040,1518.2460,113,1,2,1,0,5,12,0,526,53965584.01221920,942.2773
5673395.3200,3704821.4470,1518.3120,180,1,1,1,0,5,12,0,526,53965584.01222320,942.2368
5673395.6000,3704821.7570,1519.0010,121,1,1,1,0,5,13,0,526,53965584.01222730,941.5728
5673395.9130,3704822.0680,1519.3290,145,1,1,1,0,5,13,0,526,53965584.01223130,941.2700
5673396.1890,3704822.4440,1518.7710,170,1,1,1,0,5,13,0,526,53965584.01223530,941.8548
5673396.4970,3704822.8530,1517.8520,191,1,1,1,0,5,13,0,526,53965584.01223930,942.8027
5673396.8100,3704823.1650,1518.2460,127,1,2,1,0,5,13,0,526,53965584.01224340,942.4348
5673397.4290,3704825.2000,1485.8970,36,2,2,1,0,5,13,0,526,53965584.01224340,974.8535
5673397.1160,3704823.6070,1516.7370,144,1,1,1,0,5,13,0,526,53965584.01224730,943.9739
5673397.4250,3704823.9840,1515.9820,47,1,2,1,0,5,13,0,526,53965584.01225140,944.7569
5673398.0230,3704825.7880,1487.4060,77,2,2,1,0,5,13,0,526,53965584.01225140,973.3960
5673397.7030,3704824.3270,1516.3760,103,1,2,1,0,5,13,0,526,53965584.01225540,944.3907
5673398.2440,3704825.9640,1490.5230,47,2,2,1,0,5,13,0,526,53965584.01225540,970.3011
5673398.0140,3704824.6710,1516.3100,122,1,2,1,0,5,13,0,526,53965584.01225940,944.4846
5673398.5570,3704826.2750,1491.0150,24,2,2,1,0,5,13,0,526,53965584.01225940,969.8362
5673398.4090,3704825.3150,1511.5530,12,1,2,1,0,5,13,0,526,53965584.01226340,949.2800
5673398.8660,3704826.6520,1490.6540,119,2,2,1,0,5,13,0,526,53965584.01226340,970.2267
5673399.1440,3704826.9950,1490.9820,165,1,1,1,0,5,13,0,526,53965584.01226750,969.9271
5673398.9980,3704826.0020,1511.3560,84,1,2,1,0,5,13,0,526,53965584.01227150,949.5330
5673399.5110,3704827.5390,1488.0620,25,2,2,1,0,5,13,0,526,53965584.01227150,972.8832
5673399.2760,3704826.3450,1511.4220,157,1,1,1,0,5,13,0,526,53965584.01227560,949.4952
5673399.5870,3704826.6890,1511.4880,64,1,2,1,0,5,13,0,526,53965584.01227950,949.4585
5673400.0740,3704828.0930,1490.2280,63,2,2,1,0,5,13,0,526,53965584.01227950,970.7703
5673399.8650,3704827.0320,1511.7170,39,1,2,1,0,5,13,0,526,53965584.01228360,949.2585
5673400.2970,3704828.2360,1493.1810,73,2,2,1,0,5,13,0,526,53965584.01228360,967.8386
5673400.0590,3704827.1070,1515.7850,167,1,1,1,0,5,13,0,526,53965584.01228750,945.2096
5673400.3710,3704827.4190,1515.8840,128,1,2,1,0,5,13,0,526,53965584.01229160,945.1386
5673400.8880,3704828.8900,1494.0340,46,2,2,1,0,5,13,0,526,53965584.01229160,967.0441
5673400.6490,3704827.7610,1516.1790,147,1,2,1,0,5,13,0,526,53965584.01229560,944.8734
5673401.1990,3704829.2340,1494.0010,14,2,2,1,0,5,13,0,526,53965584.01229560,967.1070
5673400.9290,3704828.0710,1516.6380,161,1,2,1,0,5,13,0,526,53965584.01229970,944.4427
5673401.3040,3704829.1080,1501.4480,15,2,2,1,0,5,13,0,526,53965584.01229970,959.6727
5673401.2110,3704828.3480,1517.4910,162,1,1,1,0,5,13,0,526,53965584.01230370,943.6172
5673401.4870,3704828.7230,1517.2950,148,1,1,1,0,5,13,0,526,53965584.01230760,943.8445
5673401.7670,3704829.0330,1517.3930,208,1,1,1,0,5,13,0,526,53965584.01231170,943.7746
5673402.0780,3704829.3770,1517.4260,165,1,1,1,0,5,13,0,526,53965584.01231580,943.7728
5673403.9160,3704833.9380,1456.2380,16,2,2,1,0,8,13,0,526,53965584.01231970,1005.1562
5673402.4710,3704830.0540,1512.5050,167,1,2,1,0,5,13,0,526,53965584.01231970,948.7368
5673402.6090,3704829.9300,1519.2300,114,1,1,1,0,5,13,0,526,53965584.01232370,942.0249
5673402.8890,3704830.2400,1519.7220,112,1,1,1,0,5,13,0,526,53965584.01232780,941.5628
5673403.1670,3704830.5820,1519.7550,184,1,1,1,0,5,13,0,526,53965584.01233180,941.5609
5673403.4480,3704830.8590,1520.8380,167,1,1,1,0,5,13,0,526,53965584.01233580,940.5076
5673403.6970,3704831.1350,1521.6580,175,1,1,1,0,5,13,0,526,53965584.01233980,939.7159
5673404.0080,3704831.4790,1521.5930,186,1,1,1,0,5,13,0,526,53965584.01234390,939.8134
5673404.2880,3704831.7890,1522.0190,98,1,2,1,0,5,13,0,526,53965584.01234790,939.4182
5673406.0590,3704836.3790,1457.5180,32,2,2,1,0,8,13,0,526,53965584.01234790,1004.1065
5673404.6820,3704832.4330,1517.5570,176,1,1,1,0,5,13,0,526,53965584.01235190,943.9239
5673405.1100,3704833.0790,1513.3250,31,1,2,1,0,5,13,0,526,53965584.01235590,948.2016
5673405.8360,3704834.9550,1487.7340,77,2,2,1,0,5,13,0,526,53965584.01235590,973.8714
5673405.2140,3704832.9530,1520.1160,166,1,1,1,0,5,13,0,526,53965584.01236000,941.4247
5673405.4650,3704833.1950,1521.0680,134,1,1,1,0,5,13,0,526,53965584.01236390,940.5002
5673405.7430,3704833.5380,1521.3960,133,1,1,1,0,5,13,0,526,53965584.01236800,940.2061
5673406.0820,3704833.9820,1520.0180,67,1,2,1,0,5,13,0,526,53965584.01237200,941.6222
5673406.7820,3704835.7260,1496.2320,5,2,2,1,0,5,13,0,526,53965584.01237200,965.4823
5673406.3310,3704834.2570,1520.6410,129,1,1,1,0,5,14,0,526,53965584.01237610,941.0286
5673406.6120,3704834.5340,1521.6250,176,1,1,1,0,5,14,0,526,53965584.01238010,940.0765
5673407.0930,3704835.4130,1514.4730,181,1,1,1,0,5,14,0,526,53965584.01238410,947.2851
5673407.2600,3704835.3560,1519.4270,61,1,1,1,0,5,14,0,526,53965584.01238810,942.3480
5673407.7140,3704836.1340,1513.7190,163,1,1,1,0,5,14,0,526,53965584.01239200,948.1094
5673407.7580,3704835.9060,1521.2970,169,1,1,1,0,5,14,0,526,53965584.01239610,940.5407
5673408.0690,3704836.2510,1521.3960,163,1,1,1,0,5,14,0,526,53965584.01240020,940.4778
5673408.3490,3704836.5610,1521.7240,112,1,2,1,0,5,14,0,526,53965584.01240420,940.1833
5673409.0820,3704838.3060,1498.7910,11,2,2,1,0,5,14,0,526,53965584.01240420,963.1942
5673408.5090,3704836.6340,1524.8410,164,1,1,1,0,5,14,0,526,53965584.01240810,937.0876
5673408.8190,3704837.0110,1524.6110,185,1,1,1,0,5,14,0,526,53965584.01241220,937.3556
5673409.1300,3704837.3560,1524.4140,156,1,1,1,0,5,14,0,526,53965584.01241620,937.5886
